Date,Open,High,Low,Close,Adj Close,Volume
2010-01-14,23450.000000,23900.000000,23300.000000,23450.000000,17039.111328,4
2010-01-15,23500.000000,23500.000000,23050.000000,23500.000000,17075.439453,392500
2010-01-18,23500.000000,23750.000000,23250.000000,23350.000000,16966.449219,76000
2010-01-19,24050.000000,24200.000000,23200.000000,24050.000000,17475.080078,4
2010-01-20,24200.000000,24300.000000,24000.000000,24200.000000,17584.070313,4
2010-01-21,24050.000000,24200.000000,23650.000000,24050.000000,17475.080078,4
2010-01-22,23800.000000,23900.000000,23550.000000,23800.000000,17293.423828,1146000
2010-01-25,24000.000000,24000.000000,23500.000000,24000.000000,17438.748047,4
2010-01-26,24000.000000,24000.000000,23300.000000,23300.000000,16930.119141,488000
2010-01-27,23500.000000,23900.000000,23100.000000,23500.000000,17075.439453,4
2010-01-28,24050.000000,24050.000000,23250.000000,24050.000000,17475.080078,4
2010-01-29,24000.000000,24050.000000,23800.000000,24000.000000,17438.748047,4
2010-02-01,24100.000000,24100.000000,23650.000000,24100.000000,17511.412109,4
2010-02-02,24100.000000,24200.000000,24050.000000,24100.000000,17511.412109,522000
2010-02-03,24600.000000,24750.000000,24100.000000,24600.000000,17874.716797,4
2010-02-04,25750.000000,26500.000000,24600.000000,25750.000000,18710.324219,4
2010-02-05,25000.000000,25950.000000,24550.000000,25000.000000,18165.363281,1052000
2010-02-08,24100.000000,25000.000000,23850.000000,24100.000000,17511.412109,1138500
2010-02-09,24250.000000,24250.000000,23650.000000,24250.000000,17620.402344,1135500
2010-02-10,24250.000000,24400.000000,24100.000000,24250.000000,17620.402344,398500
2010-02-11,23950.000000,24500.000000,23550.000000,23950.000000,17402.417969,162500
2010-02-12,24200.000000,24450.000000,24200.000000,24200.000000,17584.070313,508500
2010-02-15,23950.000000,24300.000000,23800.000000,23950.000000,17402.417969,31500
2010-02-16,24250.000000,24250.000000,24000.000000,24250.000000,17620.402344,123000
2010-02-17,24300.000000,24350.000000,24250.000000,24300.000000,17656.734375,115500
2010-02-18,24100.000000,24250.000000,24000.000000,24100.000000,17511.412109,146000
2010-02-19,24050.000000,24100.000000,23700.000000,24050.000000,17475.080078,152000
2010-02-22,24050.000000,24100.000000,24050.000000,24050.000000,17475.080078,327500
2010-02-23,24600.000000,24650.000000,24000.000000,24600.000000,17874.716797,1877500
2010-02-24,25600.000000,25700.000000,24500.000000,25600.000000,18601.332031,1621000
2010-02-25,26050.000000,26300.000000,25600.000000,26050.000000,18928.310547,877000
2010-03-01,27100.000000,27150.000000,26050.000000,27100.000000,19691.257813,770000
2010-03-02,27450.000000,27800.000000,27000.000000,27450.000000,19945.570313,786000
2010-03-03,27750.000000,28000.000000,27250.000000,27750.000000,20163.554688,658500
2010-03-04,27700.000000,27750.000000,27450.000000,27700.000000,20127.220703,829500
2010-03-05,27000.000000,27650.000000,26600.000000,27000.000000,19618.593750,865000
2010-03-08,26500.000000,27100.000000,26450.000000,26500.000000,19255.283203,511500
2010-03-09,26850.000000,27100.000000,26500.000000,26850.000000,19509.599609,599500
2010-03-10,27100.000000,27200.000000,26550.000000,27100.000000,19691.257813,1340500
2010-03-11,27100.000000,27300.000000,26700.000000,27100.000000,19691.257813,314500
2010-03-12,26800.000000,26850.000000,26650.000000,26800.000000,19473.269531,308000
2010-03-15,26800.000000,26950.000000,26750.000000,26800.000000,19473.269531,335000
2010-03-17,27200.000000,27500.000000,27000.000000,27200.000000,19763.919922,699000
2010-03-18,27350.000000,27750.000000,27000.000000,27350.000000,19872.908203,685500
2010-03-19,27000.000000,27350.000000,26900.000000,27000.000000,19618.593750,1257500
2010-03-22,27000.000000,27100.000000,26900.000000,27000.000000,19618.593750,567500
2010-03-23,26700.000000,27100.000000,26600.000000,26700.000000,19400.609375,379500
2010-03-24,25900.000000,26850.000000,25800.000000,25900.000000,18819.318359,776000
2010-03-25,25800.000000,26300.000000,25650.000000,25800.000000,18746.656250,1014500
2010-03-26,25600.000000,25800.000000,25050.000000,25600.000000,18601.332031,1648500
2010-03-29,25500.000000,25600.000000,24650.000000,25500.000000,18528.669922,1145500
2010-03-30,25350.000000,26000.000000,24800.000000,25350.000000,18419.679688,2156000
2010-03-31,24750.000000,25550.000000,24600.000000,24750.000000,17983.708984,1672000
2010-04-01,25250.000000,25300.000000,24750.000000,25250.000000,18347.013672,1314500
2010-04-05,25300.000000,25700.000000,25150.000000,25300.000000,18383.345703,1301500
2010-04-06,25600.000000,26100.000000,25300.000000,25600.000000,18601.332031,2270000
2010-04-07,27000.000000,27000.000000,25700.000000,27000.000000,19618.593750,2266500
2010-04-08,28100.000000,28350.000000,26800.000000,28100.000000,20417.871094,1856000
2010-04-09,27600.000000,28500.000000,27400.000000,27600.000000,20054.560547,1351500
2010-04-12,27600.000000,28000.000000,27100.000000,27600.000000,20054.560547,1182500
2010-04-13,27150.000000,27700.000000,27100.000000,27150.000000,19727.585938,1136500
2010-04-14,27500.000000,27500.000000,27100.000000,27500.000000,19981.898438,561000
2010-04-15,28300.000000,28400.000000,27500.000000,28300.000000,20563.193359,926000
2010-04-16,27050.000000,28300.000000,26500.000000,27050.000000,19654.925781,1105000
2010-04-19,27100.000000,27100.000000,26600.000000,27100.000000,19691.257813,595500
2010-04-20,27500.000000,27500.000000,27000.000000,27500.000000,19981.898438,455500
2010-04-21,27400.000000,27450.000000,27000.000000,27400.000000,19909.236328,709500
2010-04-22,27000.000000,27000.000000,26400.000000,27000.000000,19618.593750,3
2010-04-23,26700.000000,26950.000000,26550.000000,26700.000000,19400.609375,342000
2010-04-26,27600.000000,27750.000000,26800.000000,27600.000000,20054.560547,499500
2010-04-27,27450.000000,27600.000000,26800.000000,27450.000000,19945.570313,507500
2010-04-28,27550.000000,27750.000000,26850.000000,27550.000000,20018.230469,553000
2010-04-29,27400.000000,27600.000000,27100.000000,27400.000000,19909.236328,376000
2010-04-30,27600.000000,27600.000000,27050.000000,27600.000000,20054.560547,1038000
2010-05-03,27650.000000,27900.000000,27600.000000,27650.000000,20090.890625,520000
2010-05-04,28100.000000,28200.000000,27750.000000,28100.000000,20417.871094,799500
2010-05-05,27950.000000,28650.000000,27400.000000,27950.000000,20308.876953,965000
2010-05-06,28200.000000,28250.000000,27750.000000,28200.000000,20490.533203,861500
2010-05-07,28000.000000,28800.000000,27900.000000,28000.000000,20345.208984,1466500
2010-05-10,28400.000000,28400.000000,27850.000000,28200.000000,20490.533203,869500
2010-05-11,28400.000000,28900.000000,28350.000000,28400.000000,20635.853516,1094500
2010-05-12,31400.000000,31600.000000,29300.000000,31400.000000,22815.695313,1739000
2010-05-14,31450.000000,32400.000000,30800.000000,31450.000000,22852.029297,1604500
2010-05-17,31150.000000,31850.000000,29550.000000,31150.000000,22634.042969,1170500
2010-05-18,31100.000000,31700.000000,31050.000000,31100.000000,22597.712891,673000
2010-05-19,30800.000000,31000.000000,30450.000000,30800.000000,22379.726563,1552500
2010-05-20,31300.000000,31850.000000,30500.000000,31300.000000,22743.037109,1303500
2010-05-21,29900.000000,31000.000000,29900.000000,29900.000000,21725.775391,1439000
2010-05-24,31500.000000,32500.000000,30100.000000,31500.000000,22888.357422,1649000
2010-05-25,31800.000000,32600.000000,31100.000000,31800.000000,23106.341797,4711500
2010-05-26,36000.000000,38150.000000,31800.000000,36000.000000,26158.123047,17063500
2010-05-27,33500.000000,36500.000000,32400.000000,33500.000000,24341.589844,3985500
2010-05-31,33700.000000,35000.000000,32300.000000,33700.000000,24486.910156,1901000
2010-06-01,33000.000000,33800.000000,32550.000000,33000.000000,23978.281250,837500
2010-06-02,30650.000000,33000.000000,30650.000000,30650.000000,22270.736328,2030500
2010-06-03,31450.000000,32000.000000,30900.000000,31450.000000,22852.029297,3091000
2010-06-04,31050.000000,31800.000000,30750.000000,31050.000000,22561.382813,1180000
2010-06-07,30550.000000,30550.000000,29450.000000,30550.000000,22198.074219,1806000
2010-06-08,31350.000000,31400.000000,30550.000000,31350.000000,22779.365234,1307500
2010-06-09,31700.000000,32250.000000,31300.000000,31700.000000,23033.681641,1241000
2010-06-10,32300.000000,32650.000000,31700.000000,32300.000000,23469.650391,1188500
2010-06-11,33700.000000,34100.000000,32600.000000,33700.000000,24486.910156,1153500
2010-06-14,34000.000000,34500.000000,33900.000000,34000.000000,24704.892578,708000
2010-06-15,34450.000000,34800.000000,34400.000000,34450.000000,25031.871094,1061000
2010-06-16,34150.000000,35050.000000,33400.000000,34150.000000,24813.882813,341500
2010-06-17,34900.000000,35000.000000,34150.000000,34900.000000,25358.847656,630500
2010-06-18,34900.000000,35450.000000,34850.000000,34900.000000,25358.847656,1028000
2010-06-21,34500.000000,35350.000000,34200.000000,34500.000000,25068.201172,1346500
2010-06-22,34600.000000,35050.000000,33800.000000,34600.000000,25140.865234,791500
2010-06-23,33950.000000,34500.000000,33750.000000,33950.000000,24668.566406,930500
2010-06-24,33150.000000,34300.000000,33000.000000,33150.000000,24087.271484,919500
2010-06-25,33050.000000,33650.000000,32850.000000,33050.000000,24014.609375,677000
2010-06-28,34150.000000,34200.000000,33050.000000,34150.000000,24813.882813,795500
2010-06-29,34150.000000,34650.000000,34000.000000,34150.000000,24813.882813,699000
2010-06-30,34200.000000,34200.000000,33550.000000,34200.000000,24850.216797,591500
2010-07-01,33950.000000,34100.000000,33750.000000,33950.000000,24668.566406,415500
2010-07-02,34000.000000,34000.000000,33800.000000,34000.000000,24704.892578,130500
2010-07-05,34100.000000,34300.000000,34000.000000,34100.000000,24777.554688,167500
2010-07-06,34950.000000,35000.000000,34150.000000,34950.000000,25395.175781,544000
2010-07-07,35000.000000,35000.000000,34600.000000,35000.000000,25431.505859,671500
2010-07-08,34900.000000,35100.000000,34550.000000,34900.000000,25358.847656,480500
2010-07-09,34900.000000,34900.000000,34750.000000,34900.000000,25358.847656,593500
2010-07-12,34850.000000,34950.000000,34650.000000,34850.000000,25322.515625,473000
2010-07-13,34800.000000,35150.000000,34700.000000,34800.000000,25286.185547,568500
2010-07-14,34100.000000,34700.000000,34000.000000,34100.000000,25249.164063,577000
2010-07-15,33200.000000,34200.000000,32750.000000,33200.000000,24582.765625,733500
2010-07-16,34050.000000,34200.000000,33150.000000,34050.000000,25212.142578,1348500
2010-07-19,34050.000000,34600.000000,33450.000000,34050.000000,25212.142578,796500
2010-07-20,34050.000000,34250.000000,33900.000000,34050.000000,25212.142578,622500
2010-07-21,35300.000000,35350.000000,33950.000000,35300.000000,26137.695313,1065500
2010-07-22,35400.000000,35900.000000,35200.000000,35400.000000,26211.742188,994000
2010-07-23,35400.000000,35950.000000,35300.000000,35400.000000,26211.742188,1806500
2010-07-26,35250.000000,35950.000000,35250.000000,35250.000000,26100.675781,407500
2010-07-27,35550.000000,36000.000000,35250.000000,35550.000000,26322.812500,1080500
2010-07-28,34850.000000,35550.000000,34750.000000,34850.000000,25804.496094,955500
2010-07-29,35100.000000,35150.000000,34800.000000,35100.000000,25989.609375,394500
2010-07-30,35000.000000,35200.000000,35000.000000,35000.000000,25915.562500,1001000
2010-08-02,36300.000000,36300.000000,34600.000000,36300.000000,26878.142578,622000
2010-08-03,35450.000000,36500.000000,34900.000000,35450.000000,26248.763672,1375500
2010-08-04,35050.000000,35400.000000,34750.000000,35050.000000,25952.585938,757500
2010-08-05,35500.000000,36000.000000,35200.000000,35500.000000,26285.787109,945500
2010-08-06,35650.000000,35700.000000,35550.000000,35650.000000,26396.851563,741000
2010-08-09,35700.000000,35850.000000,35500.000000,35700.000000,26433.876953,212500
2010-08-10,35750.000000,35900.000000,35500.000000,35750.000000,26470.900391,686500
2010-08-11,35950.000000,36000.000000,35750.000000,35950.000000,26618.988281,332000
2010-08-12,35550.000000,35850.000000,35100.000000,35550.000000,26322.812500,435000
2010-08-13,35500.000000,35550.000000,34950.000000,35500.000000,26285.787109,288500
2010-08-16,35500.000000,35500.000000,34950.000000,35500.000000,26285.787109,216500
2010-08-18,35800.000000,35900.000000,35500.000000,35800.000000,26507.921875,396500
2010-08-19,37300.000000,37900.000000,35800.000000,37300.000000,27618.591797,1359000
2010-08-20,40050.000000,40200.000000,37300.000000,40050.000000,29654.810547,1238000
2010-08-23,40550.000000,41100.000000,39900.000000,40550.000000,30025.033203,304500
2010-08-24,40300.000000,40550.000000,38250.000000,40300.000000,29839.923828,1191000
2010-08-25,39400.000000,40300.000000,39150.000000,39400.000000,29173.527344,1195000
2010-08-26,39100.000000,39600.000000,38700.000000,39100.000000,28951.388672,704500
2010-08-27,39250.000000,39700.000000,39100.000000,39250.000000,29062.457031,738500
2010-08-30,39500.000000,39800.000000,39250.000000,39500.000000,29247.564453,293000
2010-08-31,39400.000000,40000.000000,38700.000000,39400.000000,29173.527344,721000
2010-09-01,40700.000000,40700.000000,39400.000000,40700.000000,30136.103516,1241500
2010-09-02,43450.000000,43900.000000,40900.000000,43450.000000,32172.322266,766500
2010-09-03,48000.000000,48000.000000,43050.000000,48000.000000,35541.343750,689500
2010-09-06,47000.000000,48000.000000,46600.000000,47000.000000,34800.898438,1541500
2010-09-07,45000.000000,48000.000000,44750.000000,45000.000000,33320.007813,1105500
2010-09-15,45000.000000,45000.000000,45000.000000,45000.000000,33320.007813,0
2010-09-16,45500.000000,46000.000000,44900.000000,45500.000000,33690.238281,1197000
2010-09-17,45050.000000,45900.000000,44900.000000,45050.000000,33357.035156,981000
2010-09-20,45000.000000,45050.000000,43800.000000,45000.000000,33320.007813,709000
2010-09-21,44500.000000,45450.000000,44100.000000,44500.000000,32949.785156,588000
2010-09-22,44750.000000,44850.000000,43850.000000,44750.000000,33134.898438,923500
2010-09-23,44700.000000,44950.000000,44500.000000,44700.000000,33097.878906,233500
2010-09-24,47200.000000,47600.000000,44300.000000,47200.000000,34948.988281,1479500
2010-09-27,48850.000000,49200.000000,47700.000000,48850.000000,36170.726563,1547500
2010-09-28,50050.000000,50950.000000,48850.000000,50050.000000,37059.257813,1728500
2010-09-29,50500.000000,50500.000000,49450.000000,50500.000000,37392.449219,1664500
2010-09-30,51600.000000,51600.000000,50400.000000,51600.000000,38206.949219,1276500
2010-10-01,51400.000000,51950.000000,50900.000000,51400.000000,38058.855469,1068500
2010-10-04,52000.000000,52400.000000,51700.000000,52000.000000,38503.132813,735000
2010-10-05,52000.000000,52050.000000,51950.000000,52000.000000,38503.132813,534500
2010-10-06,52250.000000,52500.000000,52050.000000,52250.000000,38688.242188,598500
2010-10-07,52100.000000,52300.000000,51850.000000,52100.000000,38577.171875,1880500
2010-10-08,51900.000000,52300.000000,51600.000000,51900.000000,38429.078125,922500
2010-10-11,51900.000000,52100.000000,51900.000000,51900.000000,38429.078125,1604000
2010-10-12,50200.000000,51450.000000,49800.000000,50200.000000,37170.328125,1856000
2010-10-13,49550.000000,51000.000000,49550.000000,49550.000000,36689.039063,811000
2010-10-14,49650.000000,50000.000000,48800.000000,49650.000000,36763.082031,1178500
2010-10-15,48200.000000,49950.000000,48200.000000,48200.000000,35689.437500,1226000
2010-10-18,46800.000000,48150.000000,46700.000000,46800.000000,34652.812500,1459000
2010-10-19,46600.000000,47600.000000,45900.000000,46600.000000,34504.722656,2172000
2010-10-20,47950.000000,48100.000000,45900.000000,47950.000000,35504.320313,2078000
2010-10-21,47800.000000,49500.000000,47800.000000,47800.000000,35393.261719,2091500
2010-10-22,47150.000000,48500.000000,47000.000000,47150.000000,34911.968750,555000
2010-10-25,46900.000000,47500.000000,46650.000000,46900.000000,34726.855469,1431000
2010-10-26,47450.000000,47800.000000,46900.000000,47450.000000,35134.097656,1868000
2010-10-27,47100.000000,47500.000000,46650.000000,47100.000000,34874.941406,1941500
2010-10-28,46950.000000,47350.000000,46800.000000,46950.000000,34763.875000,1002000
2010-10-29,47700.000000,47750.000000,46650.000000,47700.000000,35319.210938,1107500
2010-11-01,48200.000000,48400.000000,47900.000000,48200.000000,35689.437500,1168000
2010-11-02,48500.000000,48600.000000,48100.000000,48500.000000,35911.566406,903000
2010-11-03,48400.000000,48550.000000,48100.000000,48400.000000,35837.519531,930000
2010-11-04,47700.000000,48400.000000,47100.000000,47700.000000,35319.210938,773000
2010-11-05,48000.000000,48050.000000,47500.000000,48000.000000,35541.343750,257000
2010-11-08,48050.000000,48350.000000,47950.000000,48050.000000,35578.371094,1318500
2010-11-09,47700.000000,47950.000000,47650.000000,47700.000000,35319.210938,2149000
2010-11-10,47650.000000,47800.000000,47450.000000,47650.000000,35282.187500,1188500
2010-11-11,46900.000000,47750.000000,46750.000000,46900.000000,34726.855469,1295500
2010-11-12,46200.000000,47100.000000,46200.000000,46200.000000,34208.539063,437000
2010-11-15,45550.000000,46200.000000,45350.000000,45550.000000,33727.261719,571500
2010-11-16,46050.000000,46050.000000,44950.000000,46050.000000,34097.476563,473500
2010-11-18,46050.000000,46700.000000,45500.000000,46050.000000,34097.476563,509500
2010-11-19,46050.000000,46400.000000,45800.000000,46050.000000,34097.476563,716000
2010-11-22,46750.000000,46750.000000,45900.000000,46750.000000,34615.785156,446500
2010-11-23,45500.000000,46500.000000,45450.000000,45500.000000,33690.238281,485000
2010-11-24,44000.000000,45600.000000,44000.000000,44000.000000,32579.562500,786500
2010-11-25,44000.000000,44800.000000,44000.000000,44000.000000,32579.562500,309500
2010-11-26,42700.000000,44500.000000,42700.000000,42700.000000,31616.988281,1209000
2010-11-29,42600.000000,42600.000000,41000.000000,42600.000000,31542.941406,487000
2010-11-30,40700.000000,42750.000000,40700.000000,40700.000000,30136.103516,1876000
2010-12-01,42000.000000,42300.000000,40500.000000,42000.000000,31098.679688,1769000
2010-12-02,43750.000000,44600.000000,42300.000000,43750.000000,32394.455078,1530000
2010-12-03,43950.000000,44600.000000,43100.000000,43950.000000,32542.542969,762500
2010-12-06,45800.000000,45800.000000,44100.000000,45800.000000,33912.367188,1464500
2010-12-08,45400.000000,46100.000000,45250.000000,45400.000000,33616.187500,883500
2010-12-09,44200.000000,46000.000000,44000.000000,44200.000000,32727.654297,881500
2010-12-10,44000.000000,44500.000000,43250.000000,44000.000000,32579.562500,1051000
2010-12-13,41850.000000,42950.000000,41600.000000,41850.000000,30987.611328,1569500
2010-12-14,42200.000000,42300.000000,41500.000000,42200.000000,31246.767578,1146500
2010-12-15,41250.000000,42100.000000,40350.000000,41250.000000,30543.341797,1724500
2010-12-16,40000.000000,41450.000000,40000.000000,40000.000000,29617.789063,2484500
2010-12-17,39200.000000,40600.000000,38900.000000,39200.000000,29025.429688,2086500
2010-12-20,38700.000000,39900.000000,38400.000000,38700.000000,28655.208984,1845500
2010-12-21,39650.000000,40100.000000,38500.000000,39650.000000,29358.634766,1518000
2010-12-22,38750.000000,39950.000000,38750.000000,38750.000000,28692.234375,1229500
2010-12-23,38400.000000,38800.000000,38100.000000,38400.000000,28433.074219,355500
2010-12-27,39000.000000,39150.000000,36900.000000,39000.000000,28877.343750,735500
2010-12-28,40200.000000,40600.000000,39300.000000,40200.000000,29765.873047,1916000
2010-12-29,40650.000000,40700.000000,40050.000000,40650.000000,30099.078125,832000
2010-12-30,40000.000000,40750.000000,39750.000000,40000.000000,29617.789063,393000
2011-01-03,41050.000000,41300.000000,40250.000000,41050.000000,30395.255859,1239000
2011-01-04,41100.000000,41350.000000,40300.000000,41100.000000,30432.277344,680500
2011-01-05,41000.000000,41000.000000,40100.000000,41000.000000,30358.236328,817500
2011-01-06,40200.000000,40700.000000,39800.000000,40200.000000,29765.873047,833000
2011-01-07,39050.000000,40000.000000,38700.000000,39050.000000,28914.367188,1751500
2011-01-10,35800.000000,38700.000000,34850.000000,35800.000000,26507.921875,3452500
2011-01-11,37000.000000,37900.000000,35650.000000,37000.000000,27396.455078,3107500
2011-01-12,39600.000000,40250.000000,37200.000000,39600.000000,29321.613281,2492500
2011-01-13,40300.000000,40950.000000,39800.000000,40300.000000,29839.923828,1054500
2011-01-14,38400.000000,40300.000000,38250.000000,38400.000000,28433.074219,1226000
2011-01-17,38150.000000,38400.000000,37050.000000,38150.000000,28247.962891,782500
2011-01-18,37000.000000,38150.000000,36750.000000,37000.000000,27396.455078,1034000
2011-01-19,37550.000000,37600.000000,37000.000000,37550.000000,27803.699219,1125500
2011-01-20,36200.000000,37200.000000,36200.000000,36200.000000,26804.097656,2413000
2011-01-21,36200.000000,36200.000000,34000.000000,36200.000000,26804.097656,3443000
2011-01-24,35500.000000,36000.000000,34350.000000,35500.000000,26285.787109,2108000
2011-01-25,36900.000000,37350.000000,35500.000000,36900.000000,27322.414063,2245500
2011-01-26,38100.000000,38100.000000,35800.000000,38100.000000,28210.945313,1542500
2011-01-27,38500.000000,39250.000000,37600.000000,38500.000000,28507.123047,1893500
2011-01-28,37950.000000,38600.000000,37300.000000,37950.000000,28099.876953,1784500
2011-01-31,37250.000000,37250.000000,35800.000000,37250.000000,27581.568359,1716500
2011-02-01,36800.000000,37800.000000,36450.000000,36800.000000,27248.365234,941000
2011-02-02,36900.000000,37800.000000,36700.000000,36900.000000,27322.414063,407500
2011-02-04,36700.000000,37000.000000,35700.000000,36700.000000,27174.320313,2056500
2011-02-07,36200.000000,36700.000000,36100.000000,36200.000000,26804.097656,645500
2011-02-08,35700.000000,36200.000000,35700.000000,35700.000000,26433.876953,656000
2011-02-09,34650.000000,35600.000000,34400.000000,34650.000000,25656.410156,2229000
2011-02-10,33950.000000,34400.000000,33300.000000,33950.000000,25138.099609,2169000
2011-02-11,34200.000000,34300.000000,33400.000000,34200.000000,25323.208984,1551000
2011-02-14,34150.000000,34800.000000,34000.000000,34150.000000,25286.183594,960000
2011-02-16,34100.000000,34650.000000,34050.000000,34100.000000,25249.164063,1054000
2011-02-17,33450.000000,34250.000000,33450.000000,33450.000000,24767.875000,1407500
2011-02-18,35750.000000,36100.000000,33500.000000,35750.000000,26470.900391,3185000
2011-02-21,37550.000000,37850.000000,35750.000000,37550.000000,27803.699219,3101500
2011-02-22,37000.000000,38350.000000,36050.000000,37000.000000,27396.455078,1630000
2011-02-23,37050.000000,37750.000000,36100.000000,37050.000000,27433.478516,1204500
2011-02-24,36500.000000,37100.000000,36100.000000,36500.000000,27026.232422,751500
2011-02-25,36050.000000,36450.000000,35800.000000,36050.000000,26693.031250,584000
2011-02-28,36550.000000,36550.000000,35350.000000,36550.000000,27063.257813,1392000
2011-03-01,36800.000000,37400.000000,36800.000000,36800.000000,27248.365234,825000
2011-03-02,36450.000000,36800.000000,36250.000000,36450.000000,26989.208984,603000
2011-03-03,35850.000000,36450.000000,35850.000000,35850.000000,26544.943359,776500
2011-03-04,36150.000000,36750.000000,35950.000000,36150.000000,26767.078125,1145000
2011-03-07,37750.000000,37950.000000,36150.000000,37750.000000,27951.789063,1878500
2011-03-08,39700.000000,39700.000000,37750.000000,39700.000000,29395.654297,2754500
2011-03-09,40500.000000,41050.000000,39900.000000,40500.000000,29988.009766,2237500
2011-03-10,40950.000000,41000.000000,39050.000000,40950.000000,30321.216797,1474500
2011-03-11,39750.000000,40500.000000,39550.000000,39750.000000,29432.673828,702500
2011-03-14,41700.000000,41850.000000,39750.000000,41700.000000,30876.548828,1325000
2011-03-15,41550.000000,41550.000000,40400.000000,41550.000000,30765.470703,1252500
2011-03-16,40050.000000,41550.000000,40050.000000,40050.000000,29654.810547,607500
2011-03-17,39700.000000,40150.000000,39100.000000,39700.000000,29395.654297,1341000
2011-03-18,41750.000000,42100.000000,39900.000000,41750.000000,30913.570313,1784000
2011-03-21,42000.000000,43000.000000,41250.000000,42000.000000,31098.679688,673500
2011-03-22,41900.000000,42400.000000,41700.000000,41900.000000,31322.947266,530500
2011-03-23,43000.000000,43000.000000,41000.000000,42000.000000,31397.703125,461000
2011-03-24,42650.000000,42700.000000,41950.000000,42650.000000,31883.625000,1193500
2011-03-25,42400.000000,43000.000000,41300.000000,42400.000000,31696.730469,854500
2011-03-28,42550.000000,42550.000000,41000.000000,42550.000000,31808.861328,577500
2011-03-29,41650.000000,42500.000000,41300.000000,41650.000000,31136.052734,853000
2011-03-30,42700.000000,42800.000000,41700.000000,42700.000000,31921.001953,714500
2011-03-31,41850.000000,43100.000000,41850.000000,41850.000000,31285.568359,1254000
2011-04-01,40950.000000,41500.000000,40400.000000,40950.000000,30612.763672,5100500
2011-04-04,40950.000000,41500.000000,40700.000000,40950.000000,30612.763672,724500
2011-04-05,40750.000000,41000.000000,40550.000000,40750.000000,30463.246094,673000
2011-04-06,40750.000000,40900.000000,40400.000000,40750.000000,30463.246094,1171000
2011-04-07,41150.000000,41350.000000,40650.000000,41150.000000,30762.273438,1356500
2011-04-08,41150.000000,41150.000000,40650.000000,41150.000000,30762.273438,1591500
2011-04-11,41100.000000,41450.000000,41050.000000,41100.000000,30724.898438,787500
2011-04-12,40750.000000,41100.000000,40300.000000,40750.000000,30463.246094,1526000
2011-04-13,41000.000000,41100.000000,40400.000000,41000.000000,30650.140625,818500
2011-04-14,40400.000000,41000.000000,40250.000000,40400.000000,30201.601563,957000
2011-04-15,40500.000000,40750.000000,40000.000000,40500.000000,30276.361328,708000
2011-04-18,40700.000000,41000.000000,40200.000000,40700.000000,30425.875000,541000
2011-04-19,40200.000000,40600.000000,40050.000000,40200.000000,30052.087891,1351500
2011-04-20,41150.000000,41200.000000,40350.000000,41150.000000,30762.273438,2854500
2011-04-21,41200.000000,41400.000000,41000.000000,41200.000000,30799.656250,844500
2011-04-25,40850.000000,41450.000000,40850.000000,40850.000000,30538.003906,229500
2011-04-26,40450.000000,40850.000000,40200.000000,40450.000000,30238.978516,512500
2011-04-27,40350.000000,40900.000000,40350.000000,40350.000000,30164.220703,524500
2011-04-28,40250.000000,40750.000000,40150.000000,40250.000000,30089.466797,1162500
2011-04-29,40600.000000,40650.000000,40100.000000,40600.000000,30351.111328,717500
2011-05-02,40700.000000,40750.000000,40350.000000,40700.000000,30425.875000,482500
2011-05-03,40950.000000,41200.000000,40450.000000,40950.000000,30612.763672,649500
2011-05-04,40900.000000,41000.000000,40650.000000,40900.000000,30575.384766,580500
2011-05-05,40950.000000,41200.000000,40800.000000,40950.000000,30612.763672,788500
2011-05-06,40900.000000,41100.000000,40850.000000,40900.000000,30575.384766,980500
2011-05-09,40700.000000,40800.000000,40500.000000,40700.000000,30425.875000,363000
2011-05-10,41050.000000,41200.000000,40700.000000,41050.000000,30687.517578,376000
2011-05-11,41350.000000,41400.000000,41050.000000,41350.000000,30911.783203,355000
2011-05-12,40850.000000,41300.000000,40800.000000,40850.000000,30538.003906,281000
2011-05-13,43750.000000,43900.000000,40800.000000,43750.000000,32705.943359,3670500
2011-05-16,44150.000000,44450.000000,43250.000000,44150.000000,33004.964844,1265500
2011-05-18,44550.000000,44700.000000,43800.000000,44550.000000,33303.992188,1065000
2011-05-19,44250.000000,44900.000000,44250.000000,44250.000000,33079.718750,884000
2011-05-20,43700.000000,44300.000000,43650.000000,43700.000000,32668.562500,429000
2011-05-23,43700.000000,43700.000000,42850.000000,43700.000000,32668.562500,864000
2011-05-24,43500.000000,43600.000000,43250.000000,43500.000000,32519.050781,306000
2011-05-25,43500.000000,43800.000000,43450.000000,43500.000000,32519.050781,264500
2011-05-26,43500.000000,44000.000000,43450.000000,43500.000000,32519.050781,419500
2011-05-27,43750.000000,43800.000000,43300.000000,43750.000000,32705.943359,338000
2011-05-30,43550.000000,43900.000000,43550.000000,43550.000000,32556.427734,260000
2011-05-31,43550.000000,43900.000000,43550.000000,43550.000000,32556.427734,321500
2011-06-01,44500.000000,44600.000000,43300.000000,44500.000000,33266.617188,713000
2011-06-03,44600.000000,45000.000000,44200.000000,44600.000000,33341.371094,470000
2011-06-06,45400.000000,45850.000000,44400.000000,45400.000000,33939.421875,779500
2011-06-07,45250.000000,45400.000000,45000.000000,45250.000000,33827.289063,1536500
2011-06-08,45550.000000,45600.000000,45000.000000,45550.000000,34051.562500,556000
